epoch,lr,train_loss,train_acc,val_loss,val_acc,epoch_time_s,best_val_loss,es_pat
49,0.0005,0.004418743619462475,0.998375,0.2387708659119344,0.9241666666666667,128.79539918899536,0.05461798246992597,34
50,0.0005,0.002243637541985663,0.999,0.09493491559893724,0.9755,128.5491440296173,0.05461798246992597,35
51,0.0005,0.0015363532811461483,0.9995,0.12266050155238796,0.9875,128.64835238456726,0.05461798246992597,36
52,0.0005,0.000560499946877826,0.999875,0.11516629330072344,0.9878333333333333,128.64691972732544,0.05461798246992597,37
53,0.0005,0.0014058649980870541,0.999625,0.0871607896678773,0.9853333333333333,128.92880988121033,0.05461798246992597,38
54,0.0005,0.0008116783798323013,0.99975,0.3416759898120596,0.899,128.95569109916687,0.05461798246992597,39
55,0.0005,0.0015485574576014187,0.9995,0.08759284835664706,0.9873333333333333,128.7587389945984,0.05461798246992597,40
56,0.0005,0.0003588885570934508,1.0,0.09722597505994841,0.9875,128.5273962020874,0.05461798246992597,41
57,0.0005,0.000457887627882883,1.0,0.11037018151978191,0.9883333333333333,128.73330760002136,0.05461798246992597,42
58,0.0005,0.00034938016478554344,1.0,0.13248299066627442,0.988,128.70912623405457,0.05461798246992597,43
59,0.0005,0.00035135133072617465,0.999875,0.1776875961314933,0.9865,128.8603343963623,0.05461798246992597,44
60,0.0005,0.0007873872237105388,0.999625,0.669850427767716,0.8453333333333334,129.11764001846313,0.05461798246992597,45
61,0.0005,0.0012446429366682423,0.99975,0.12223808503435611,0.988,128.97457671165466,0.05461798246992597,46
62,0.0005,0.0011020076559361768,0.9995,0.1632427512464025,0.9868333333333333,128.88779282569885,0.05461798246992597,47
63,0.0005,0.0009914855009119491,0.999625,0.0964366684553432,0.9881666666666666,128.97694563865662,0.05461798246992597,48
64,0.0005,0.005204194819030818,0.998,0.11678079932839046,0.9866666666666667,128.56408071517944,0.05461798246992597,49
65,0.0005,0.0025604055512230845,0.999,0.2935818524272001,0.9806666666666667,128.78736853599548,0.05461798246992597,50
66,0.0005,0.0020565644835296554,0.999375,0.9199373405668496,0.8633333333333333,129.17585730552673,0.05461798246992597,51
67,0.0005,0.005167446904233657,0.998625,0.4037989660514263,0.98,128.9261507987976,0.05461798246992597,52
68,0.0005,0.0020361019817064516,0.999375,0.09912425043181164,0.9815,128.91854524612427,0.05461798246992597,53
69,0.0005,0.0022899119941866956,0.99925,0.3055104903487939,0.982,128.67137145996094,0.05461798246992597,54
70,0.0005,0.000656988445261959,0.99975,0.13562112843236954,0.9883333333333333,128.9179813861847,0.05461798246992597,55
71,0.0005,0.0006234158921579365,0.99975,0.11724296041281408,0.9883333333333333,128.71300172805786,0.05461798246992597,56
72,0.0005,0.0011400360767147503,0.999875,0.2657255598789587,0.9836666666666667,128.81674528121948,0.05461798246992597,57
73,0.0005,0.0003608419007723569,0.99975,0.08684720338932554,0.9858333333333333,128.76877546310425,0.05461798246992597,58
74,0.0005,0.00035125966952909946,0.999875,0.09274249521455083,0.9871666666666666,128.81018352508545,0.05461798246992597,59
75,0.0005,0.0019582706479777698,0.99925,0.1560902023218223,0.9871666666666666,128.69898915290833,0.05461798246992597,60
